task_name,model,ndcg_at_1,ndcg_at_3,ndcg_at_5,ndcg_at_10,ndcg_at_20,ndcg_at_100,ndcg_at_1000,map_at_1,map_at_3,map_at_5,map_at_10,map_at_20,map_at_100,map_at_1000,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_20,recall_at_100,recall_at_1000,precision_at_1,precision_at_3,precision_at_5,precision_at_10,precision_at_20,precision_at_100,precision_at_1000,mrr_at_1,mrr_at_3,mrr_at_5,mrr_at_10,mrr_at_20,mrr_at_100,mrr_at_1000,nauc_ndcg_at_1_max,nauc_ndcg_at_1_std,nauc_ndcg_at_1_diff1,nauc_ndcg_at_3_max,nauc_ndcg_at_3_std,nauc_ndcg_at_3_diff1,nauc_ndcg_at_5_max,nauc_ndcg_at_5_std,nauc_ndcg_at_5_diff1,nauc_ndcg_at_10_max,nauc_ndcg_at_10_std,nauc_ndcg_at_10_diff1,nauc_ndcg_at_20_max,nauc_ndcg_at_20_std,nauc_ndcg_at_20_diff1,nauc_ndcg_at_100_max,nauc_ndcg_at_100_std,nauc_ndcg_at_100_diff1,nauc_ndcg_at_1000_max,nauc_ndcg_at_1000_std,nauc_ndcg_at_1000_diff1,nauc_map_at_1_max,nauc_map_at_1_std,nauc_map_at_1_diff1,nauc_map_at_3_max,nauc_map_at_3_std,nauc_map_at_3_diff1,nauc_map_at_5_max,nauc_map_at_5_std,nauc_map_at_5_diff1,nauc_map_at_10_max,nauc_map_at_10_std,nauc_map_at_10_diff1,nauc_map_at_20_max,nauc_map_at_20_std,nauc_map_at_20_diff1,nauc_map_at_100_max,nauc_map_at_100_std,nauc_map_at_100_diff1,nauc_map_at_1000_max,nauc_map_at_1000_std,nauc_map_at_1000_diff1,nauc_recall_at_1_max,nauc_recall_at_1_std,nauc_recall_at_1_diff1,nauc_recall_at_3_max,nauc_recall_at_3_std,nauc_recall_at_3_diff1,nauc_recall_at_5_max,nauc_recall_at_5_std,nauc_recall_at_5_diff1,nauc_recall_at_10_max,nauc_recall_at_10_std,nauc_recall_at_10_diff1,nauc_recall_at_20_max,nauc_recall_at_20_std,nauc_recall_at_20_diff1,nauc_recall_at_100_max,nauc_recall_at_100_std,nauc_recall_at_100_diff1,nauc_recall_at_1000_max,nauc_recall_at_1000_std,nauc_recall_at_1000_diff1,nauc_precision_at_1_max,nauc_precision_at_1_std,nauc_precision_at_1_diff1,nauc_precision_at_3_max,nauc_precision_at_3_std,nauc_precision_at_3_diff1,nauc_precision_at_5_max,nauc_precision_at_5_std,nauc_precision_at_5_diff1,nauc_precision_at_10_max,nauc_precision_at_10_std,nauc_precision_at_10_diff1,nauc_precision_at_20_max,nauc_precision_at_20_std,nauc_precision_at_20_diff1,nauc_precision_at_100_max,nauc_precision_at_100_std,nauc_precision_at_100_diff1,nauc_precision_at_1000_max,nauc_precision_at_1000_std,nauc_precision_at_1000_diff1,nauc_mrr_at_1_max,nauc_mrr_at_1_std,nauc_mrr_at_1_diff1,nauc_mrr_at_3_max,nauc_mrr_at_3_std,nauc_mrr_at_3_diff1,nauc_mrr_at_5_max,nauc_mrr_at_5_std,nauc_mrr_at_5_diff1,nauc_mrr_at_10_max,nauc_mrr_at_10_std,nauc_mrr_at_10_diff1,nauc_mrr_at_20_max,nauc_mrr_at_20_std,nauc_mrr_at_20_diff1,nauc_mrr_at_100_max,nauc_mrr_at_100_std,nauc_mrr_at_100_diff1,nauc_mrr_at_1000_max,nauc_mrr_at_1000_std,nauc_mrr_at_1000_diff1,main_score,hf_subset,languages
PublicHealthQA,./medical-bge-base-v0-mix1,0.70349,0.7862,0.81073,0.82773,0.83218,0.83676,0.83758,0.70349,0.76647,0.78043,0.78749,0.78873,0.78946,0.7895,0.70349,0.84302,0.90116,0.95349,0.97093,0.99419,1.0,0.70349,0.28101,0.18023,0.09535,0.04855,0.00994,0.001,0.7034883720930233,0.7664728682170542,0.780426356589147,0.7874907715023993,0.7887325472824789,0.789453559584069,0.7894972735200719,0.353517462905932,-0.023080924117847054,0.6376796777535888,0.44267314212954556,-0.09702195018782725,0.6060829945176381,0.44725954533843615,-0.04331396307368262,0.598351630795731,0.4380143424351786,-0.027299487395140272,0.5963463357695363,0.43250343812145486,0.006038191909320785,0.5869841459833419,0.42316058005490864,-0.023079643899978214,0.5964880965162042,0.41989828577625476,-0.028865633472637688,0.6030283973410671,0.353517462905932,-0.023080924117847054,0.6376796777535888,0.4168943721295438,-0.07541054465557943,0.6153618089990057,0.41767769405154187,-0.04676772821520505,0.6115176003667666,0.413278305630677,-0.04005837296404812,0.6109093760504296,0.4120445655344989,-0.0327032765743103,0.6089160340842,0.4105822568782881,-0.03644865507371942,0.6104023688701897,0.41044585898700314,-0.0366885009430161,0.6106732059583456,0.353517462905932,-0.023080924117847054,0.6376796777535888,0.5462448915822166,-0.18398739416417623,0.5687189708698231,0.617405178662585,-0.011379165012676221,0.5223615493357227,0.7176364390988493,0.15919066690737602,0.4250414247820643,0.7658342564684189,0.9477798861480058,0.13228639350329574,1.0,1.0,-0.559968989151095,,,,0.353517462905932,-0.023080924117847054,0.6376796777535888,0.5462448915822157,-0.18398739416417662,0.5687189708698227,0.6174051786625848,-0.01137916501267555,0.5223615493357228,0.7176364390988491,0.1591906669073719,0.4250414247820611,0.765834256468415,0.9477798861480081,0.13228639350329546,1.0,1.0,-0.559968989151172,1.0,1.0,1.0,0.353517462905932,-0.023080924117847054,0.6376796777535888,0.4168943721295438,-0.07541054465557943,0.6153618089990057,0.41767769405154187,-0.04676772821520505,0.6115176003667666,0.413278305630677,-0.04005837296404812,0.6109093760504296,0.4120445655344989,-0.0327032765743103,0.6089160340842,0.41059070869457487,-0.03643379316342766,0.6104015628218987,0.4104532889576661,-0.03667543587466516,0.6106744326522691,0.82773,english,eng-Latn
MedicalQARetrieval,./medical-bge-base-v0-mix1,0.5874,0.68847,0.71198,0.73116,0.74096,0.75064,0.75464,0.5874,0.66366,0.67669,0.68474,0.68747,0.6888,0.68896,0.5874,0.76025,0.81738,0.87598,0.91455,0.9668,0.99756,0.5874,0.25342,0.16348,0.0876,0.04573,0.00967,0.001,0.58740234375,0.6636555989583309,0.6766927083333317,0.6847448924231136,0.6874689651229529,0.6888012072266754,0.6889642963839995,0.41198521359133766,-0.026712988368914444,0.716830889239664,0.43058990467813885,-0.04484379875345438,0.6467026497954036,0.43406517100503605,-0.04950267919577078,0.6390544756400508,0.44330188967834366,-0.05168795002549381,0.637712083968873,0.44952718410757797,-0.047906333900840634,0.6425495125710061,0.4438112796208477,-0.04402207117576505,0.6500447708565926,0.43776201113530816,-0.042867619826701904,0.6537864772583514,0.41198521359133766,-0.026712988368914444,0.716830889239664,0.42481028133949716,-0.039053076647443875,0.6652430571035836,0.4264376405240802,-0.041202235698193944,0.6620353429733623,0.42982771428666516,-0.041773481780948085,0.6622543204129262,0.43122350323685776,-0.04095152996215181,0.6636221344580412,0.4304673547402482,-0.040419950786136076,0.6645599800384332,0.43026632070880516,-0.040299459607559374,0.6646776328781048,0.41198521359133766,-0.026712988368914444,0.716830889239664,0.45213127015326393,-0.06650162007422908,0.5791395262215298,0.46895242422209016,-0.08788539694255813,0.5359861451730258,0.5337888368976877,-0.11667688518869418,0.4839650559370263,0.6318495557916123,-0.10245793485782309,0.4682932203658334,0.7286978555031757,-0.06397664503890654,0.445820185683838,0.4477317668182984,-0.016162717997705092,0.35928321387066664,0.41198521359133766,-0.026712988368914444,0.716830889239664,0.4521312701532634,-0.06650162007422843,0.5791395262215298,0.4689524242220891,-0.08788539694255887,0.5359861451730251,0.5337888368976861,-0.11667688518869461,0.48396505593702566,0.6318495557916092,-0.10245793485782309,0.4682932203658303,0.7286978555031818,-0.0639766450389099,0.4458201856838399,0.4477317668182345,-0.016162717997759105,0.35928321387058737,0.4143783995376477,-0.02252111792676298,0.716830889239664,0.427094649039739,-0.03661854457692178,0.6652430571035836,0.42882940360558747,-0.03870994469539559,0.6620353429733623,0.43180781616837227,-0.03921351057357675,0.6622543204129262,0.4332487166170607,-0.038353064863232686,0.6636361201864629,0.43250304433554887,-0.0378075316654155,0.6645741608546042,0.4323033911344077,-0.037685591716113354,0.6646918485002385,0.73116,default,eng-Latn
TRECCOVID,./medical-bge-base-v0-mix1,0.7,0.7443,0.73422,0.72931,0.71023,0.57811,0.53194,0.00213,0.00605,0.00969,0.01878,0.03406,0.1109,0.27088,0.00213,0.00648,0.01058,0.02116,0.03986,0.14617,0.50499,0.76,0.79333,0.792,0.79,0.76,0.5946,0.23332,0.76,0.87,0.87,0.8733333333333334,0.8733333333333334,0.8733333333333334,0.8733333333333334,0.3226345765203014,0.3877089840161679,0.20554841080286618,0.36023843832041824,0.5081700602797606,0.16196085375754513,0.36267268437492567,0.49693989318467413,0.1819210361547866,0.3695850670771222,0.5571292965879823,0.19612241198273173,0.34798545665635544,0.5853796880279819,0.0753714167350899,0.34754468531264304,0.7109077509033291,0.002610893444146338,0.38183985767615974,0.7291417660092947,0.0016238425884354776,0.2325426035333479,0.013161873061078543,0.3435802885009248,0.3148478981580374,0.12827210199889366,0.4104949444555104,0.34642842614453995,0.1306122712804062,0.3808220794451413,0.36274065093840807,0.17204182302723334,0.38114921937923074,0.34656318408464737,0.22652531688484034,0.2825071134929081,0.44730514493639595,0.4938143468348532,0.09861917921113388,0.41062171512387463,0.7399032787756046,-0.07637811960796138,0.2325426035333479,0.013161873061078543,0.3435802885009248,0.29110553602520667,0.0999905859919932,0.3850144495419559,0.307009350289599,0.0774378622170432,0.36554094273146437,0.31269879996129724,0.10191061006660583,0.3625906265060518,0.26552124588254433,0.12478312937959211,0.2642609468813814,0.35977515048449693,0.32631086504565415,0.12982304766760713,0.31760808027451765,0.5948855870364127,-0.009255929026882805,0.4665138011594709,0.32434887946698976,0.285281647486372,0.48892379056558977,0.6150263893200866,0.16220757163467667,0.47466605776915144,0.5304372645279137,0.20148418769265805,0.5114285714285705,0.6130957414678342,0.15272727272727196,0.4144314550481797,0.5986983948304873,-0.015839476897431565,0.36011520141786385,0.6987823755463981,-0.0768594548382605,0.12721016968111187,0.49932107815990434,-0.15084566399126145,0.4665138011594709,0.32434887946698976,0.285281647486372,0.5117595818815336,0.3272093759898641,0.2714998416217915,0.5117595818815336,0.3272093759898641,0.2714998416217915,0.49755521147420784,0.3263113574009179,0.2758264743433022,0.49755521147420784,0.3263113574009179,0.2758264743433022,0.49755521147420784,0.3263113574009179,0.2758264743433022,0.49755521147420784,0.3263113574009179,0.2758264743433022,0.72931,default,eng-Latn
NFCorpus,./medical-bge-base-v0-mix1,0.47678,0.42713,0.40316,0.37314,0.34701,0.33946,0.4307,0.06909,0.10828,0.12345,0.14496,0.16086,0.18271,0.19798,0.06909,0.1158,0.13958,0.17945,0.21893,0.32963,0.66335,0.49845,0.39835,0.34675,0.27709,0.20263,0.08523,0.02161,0.4984520123839009,0.5603715170278639,0.575077399380805,0.581046980195587,0.5838406384267315,0.5860095574601437,0.5864873360936452,0.39124159955077764,0.27448972142206696,0.3727703842905024,0.41757171943584315,0.2782757935384714,0.23716693152826754,0.4076210961498489,0.29471832324033315,0.2210808349635366,0.3734278928398149,0.32314962699422956,0.2059844197436421,0.3671187003174943,0.3185824952971954,0.22462015322447548,0.38611479518276176,0.335007099810913,0.24981224525958323,0.42992923631745233,0.38352882901669183,0.2501885275400632,0.08067026699319826,-0.11701408464340339,0.5204150733687786,0.13673268463997892,-0.0437804403864929,0.44812768844349754,0.16536680409584817,-0.013901795918132523,0.4141671426273515,0.1931138920971022,0.05078382647261578,0.3513790911624934,0.22399156110014196,0.09771256781794992,0.3216232473522576,0.2568515925918087,0.1674944235249673,0.2943910387723099,0.2658233785229079,0.20272894604792013,0.2753336384314993,0.08067026699319826,-0.11701408464340339,0.5204150733687786,0.1408457827790831,-0.03391031963666045,0.43201163925880404,0.15988718245350889,-0.006457905990807346,0.39384489422993096,0.18123697205328834,0.08432110544588522,0.3130511523460483,0.2242458441216311,0.1470281485923712,0.26684073882801357,0.29042019447115097,0.28396979989606985,0.2173050714110643,0.21981100388596134,0.31212671287412386,0.12270088807360645,0.41099340257500616,0.2832742305601118,0.36752412518921485,0.4353691071477968,0.32771374538930814,0.09718272722738527,0.40470017912823325,0.36577755035029097,0.023862162627727602,0.35269610222378645,0.42287217789847287,-0.07204800094998216,0.32067988588839963,0.43483214995751257,-0.10659346477359652,0.21551495709659274,0.46508969788962706,-0.17275023403859138,0.08022550259920874,0.34771117726460715,-0.217488380710465,0.41099340257500616,0.2832742305601118,0.36752412518921485,0.4647002998507011,0.32203790985461817,0.3481977054604139,0.4585837757626757,0.33171001796348015,0.3485377917405714,0.46600307354999293,0.3339598758111349,0.34418203886503107,0.46557950655865366,0.3344742986200389,0.3438762317897269,0.46589073405903225,0.33507456097684,0.34474631079260615,0.46537841830883986,0.3347448211828073,0.344624951150467,0.37314,default,eng-Latn
ArguAna,./medical-bge-base-v0-mix1,0.40541,0.55826,0.59949,0.63947,0.65514,0.66236,0.66296,0.40541,0.51956,0.54239,0.55915,0.56356,0.56464,0.56468,0.40541,0.6707,0.77098,0.89331,0.95448,0.99218,0.99644,0.40541,0.22357,0.1542,0.08933,0.04772,0.00992,0.001,0.4096728307254623,0.520270270270271,0.5439544807965879,0.5610744202849475,0.565485420572394,0.5665708717234317,0.5666022626978124,-0.09788174179971508,-0.13781869158411433,0.21046139350203755,-0.05608591180703599,-0.13099308329796652,0.1868833708525642,-0.05056466989601685,-0.13248953928176124,0.1897913794007267,-0.042047620164748896,-0.10980054882589864,0.19893930295508086,-0.0480125208927422,-0.11381089250394946,0.1989613078090906,-0.056918043959282176,-0.12160176411318606,0.19722822992313377,-0.05845518961346384,-0.12230839939522126,0.19611559800611036,-0.09788174179971508,-0.13781869158411433,0.21046139350203755,-0.06851782248968312,-0.1331443286437472,0.1916360491999715,-0.06656000814257891,-0.13397009868050833,0.1930368818794352,-0.06396622923758041,-0.1257550717781594,0.1965598253834975,-0.06574037262773916,-0.1272847312683071,0.19629197851405833,-0.06672467595153354,-0.128112390612453,0.1961919645456561,-0.06678610760490372,-0.12814543337644077,0.1961452406332032,-0.09788174179971508,-0.13781869158411433,0.21046139350203755,-0.012774439360110513,-0.12344511576137253,0.1713203241322292,0.02131674451473688,-0.12626286246759527,0.17794811373809225,0.14844013341952542,0.04278646239437167,0.23172189622670133,0.2838414111934697,0.18182697828900204,0.28736358722407374,0.4361638843408641,0.31925111764041514,0.3892533663716902,0.310778518869523,0.5294611275890008,0.1101509291947546,-0.09788174179971508,-0.13781869158411433,0.21046139350203755,-0.012774439360110872,-0.12344511576137268,0.17132032413222878,0.02131674451473548,-0.1262628624675963,0.17794811373809155,0.14844013341952453,0.04278646239437199,0.23172189622670109,0.28384141119347134,0.18182697828900576,0.2873635872240747,0.43616388434088027,0.3192511176404273,0.3892533663717083,0.31077851886953717,0.529461127589046,0.11015092919478638,-0.09951099874024048,-0.13348903280941046,0.19896006479986203,-0.08459294721233653,-0.13351546112725324,0.1691190924482122,-0.07743306874785441,-0.1333823206710787,0.17566015778561084,-0.07337890374838582,-0.12491081369303034,0.18057449736106082,-0.07529673044926463,-0.12643160146845062,0.1800473019655157,-0.07633249032760846,-0.12725648434337664,0.1798669044150559,-0.07639497191141477,-0.12728944638024522,0.17981841568906354,0.63947,default,eng-Latn
PublicHealthQA,./medical-bge-base-v0-mix2,0.7093,0.7862,0.81022,0.82567,0.83468,0.83802,0.83884,0.7093,0.76841,0.78178,0.78841,0.79099,0.79148,0.79152,0.7093,0.83721,0.89535,0.94186,0.97674,0.99419,1.0,0.7093,0.27907,0.17907,0.09419,0.04884,0.00994,0.001,0.7093023255813954,0.7684108527131782,0.7817829457364341,0.7884090070136582,0.7909864626177896,0.7914774402953192,0.7915205066174553,0.3627115769118714,-0.023637115135468838,0.6186904792244365,0.43395953295924966,-0.11065342307053096,0.602562888716076,0.4470072756026634,-0.10612461201484845,0.5852541206127515,0.45122915505408695,-0.07341206485557036,0.5881592065812336,0.43855712516898077,-0.02813327554488329,0.5852157131527547,0.4338485910255455,-0.04839891978420566,0.585828561571091,0.43063512239200286,-0.05434961952770583,0.5923320947801785,0.3627115769118714,-0.023637115135468838,0.6186904792244365,0.41736174068918686,-0.08576175788372298,0.6087161017551304,0.42445916903493547,-0.07960728501565287,0.5999037567574989,0.42538897861240793,-0.06597558700995963,0.6007328142716257,0.42260848864727985,-0.05519472763842301,0.5995175657194376,0.42178052172843017,-0.057537808687840024,0.5995268118359947,0.4216467835196002,-0.057782409946738104,0.5997949952808574,0.3627115769118714,-0.023637115135468838,0.6186904792244365,0.49592134446584896,-0.20680089558020187,0.577920422920473,0.5655801062419871,-0.25447756518807246,0.5014532715257053,0.6902362878729014,-0.12266572181377425,0.4715415412226755,0.7072928205855282,0.8980667161675324,0.2686920976494275,1.0,1.0,-0.559968989151095,,,,0.3627115769118714,-0.023637115135468838,0.6186904792244365,0.4959213444658481,-0.2068008955802025,0.5779204229204712,0.5655801062419854,-0.254477565188071,0.5014532715257047,0.6902362878729003,-0.12266572181377347,0.47154154122267583,0.7072928205855249,0.8980667161675341,0.2686920976494225,1.0,1.0,-0.559968989151172,1.0,1.0,1.0,0.3627115769118714,-0.023637115135468838,0.6186904792244365,0.41736174068918686,-0.08576175788372298,0.6087161017551304,0.42445916903493547,-0.07960728501565287,0.5999037567574989,0.42538897861240793,-0.06597558700995963,0.6007328142716257,0.42260848864727985,-0.05519472763842301,0.5995175657194376,0.42178924163713893,-0.057521860361133034,0.5995261281241762,0.42165550746245545,-0.05776645424175591,0.5997943073655959,0.82567,english,eng-Latn
MedicalQARetrieval,./medical-bge-base-v0-mix2,0.5957,0.69365,0.71645,0.7348,0.74479,0.75506,0.75895,0.5957,0.66976,0.68245,0.69014,0.69301,0.69448,0.69464,0.5957,0.7627,0.81787,0.87402,0.9126,0.96729,0.99707,0.5957,0.25423,0.16357,0.0874,0.04563,0.00967,0.001,0.595703125,0.6697591145833311,0.6824544270833319,0.6901438879588279,0.6930178545391926,0.694484184426021,0.6946446049368165,0.42182754253093335,-0.02399199730814006,0.7176317728353433,0.4334778234245754,-0.0471901720973124,0.6588517551836934,0.43997297883528536,-0.0528841571541844,0.6531938935464757,0.4493982794137569,-0.054775191780178596,0.6504859118316055,0.45434376222960937,-0.052363612070485614,0.6529955545433399,0.4495697052578618,-0.04662282973607939,0.6601403231132893,0.4436196644658195,-0.04454968593951885,0.6631494174070819,0.42182754253093335,-0.02399199730814006,0.7176317728353433,0.4297255848214563,-0.03938550264576115,0.6743010433865649,0.4330792527205467,-0.041996573796326424,0.6719614635905642,0.4363708032632001,-0.042645218408820115,0.6713254171010248,0.4374667807860717,-0.042039738048891294,0.6720738318037026,0.4368745025712282,-0.04115003420802991,0.6729744647038206,0.4366809879712058,-0.04100222278117452,0.6730529167387899,0.42182754253093335,-0.02399199730814006,0.7176317728353433,0.44749185080351794,-0.07649164629672309,0.6027423106006337,0.47173545184839877,-0.10298967699991635,0.5699074007895191,0.5368104210582144,-0.13084386675635645,0.5231549027329869,0.618363837870844,-0.13645134634767664,0.4972077214917375,0.7277943462423484,-0.10200688793368103,0.4798291542957523,0.40446389258275506,0.09219319211042891,0.35908688755812207,0.42182754253093335,-0.02399199730814006,0.7176317728353433,0.4474918508035185,-0.07649164629672213,0.6027423106006342,0.47173545184839716,-0.10298967699991812,0.5699074007895182,0.5368104210582136,-0.13084386675636092,0.5231549027329856,0.6183638378708423,-0.13645134634767936,0.4972077214917367,0.7277943462423505,-0.10200688793369449,0.4798291542957512,0.4044638925827804,0.09219319211040564,0.3590868875580873,0.42424323451277274,-0.01976070561447768,0.7176317728353433,0.43213467644588716,-0.037066162263293526,0.6743010433865649,0.43553942079241575,-0.03962531532340105,0.6719614635905642,0.4384144061556628,-0.040136943786125596,0.6713254171010248,0.4395576030941643,-0.039491908197114234,0.6720880436354336,0.4389773607692519,-0.03858701122774539,0.6729891535571325,0.4387852450185141,-0.03843780815930509,0.6730676512338559,0.7348,default,eng-Latn
TRECCOVID,./medical-bge-base-v0-mix2,0.71,0.74899,0.73452,0.72837,0.71362,0.57694,0.53116,0.00213,0.00611,0.00972,0.01867,0.03408,0.11071,0.27043,0.00213,0.00655,0.01063,0.0211,0.03988,0.14545,0.50353,0.78,0.80667,0.792,0.788,0.763,0.5932,0.23268,0.78,0.88,0.88,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.28506325284117784,0.37329576612521986,0.22508178431632103,0.3296917713123036,0.4010605612006035,0.20913821129011778,0.37250316629887925,0.4759173329088188,0.2124498457469467,0.3821862536854028,0.5591684511434166,0.20882844661528474,0.3281081321074729,0.5641186358794078,0.10459059661187387,0.3517056795049239,0.7190952185704432,0.07232934766138578,0.3367051107471105,0.7103603549420883,0.04941348058460839,0.24439551119091096,0.0013594080493931132,0.31034358832234354,0.2910223125379255,0.08672346455069328,0.36467196584259826,0.32353191504842715,0.10847235147392388,0.3472678953112494,0.3421411069099442,0.16497449562249852,0.33414692221109255,0.3084589506805889,0.19898866635693227,0.23417225887935725,0.41375268746952754,0.48031149145859026,0.14961772424094869,0.36558853066931757,0.7171176077999568,0.0015171291520019745,0.24439551119091096,0.0013594080493931132,0.31034358832234354,0.26001578722214747,0.0466569360697177,0.3451823111513339,0.28524851303779236,0.0572272938952021,0.3331833991299874,0.28978109772989946,0.0888551590737278,0.31897106551487525,0.22628797461641906,0.08787445444945362,0.21266859782125913,0.3242534224805513,0.3113961704707991,0.16556863283228507,0.2579213885429862,0.5649436517927422,0.022389658297564057,0.5033616172856675,0.286085222794083,0.2747716418602491,0.45270707189465687,0.5001273685654385,0.21039327493974572,0.4931042356433379,0.5308825208357119,0.2530540015983563,0.49576959946651167,0.6300944918458362,0.1658340825597953,0.36390221432965514,0.5695012227754422,0.03195277389715414,0.3609759432940934,0.7099178356941805,0.020110312133194506,0.11170273793372772,0.5073897542428437,-0.15052207242711216,0.5033616172856675,0.286085222794083,0.2747716418602491,0.5482306297186722,0.29258931207558214,0.2822978615715543,0.5482306297186722,0.29258931207558214,0.2822978615715543,0.534203087627745,0.2905559179531778,0.27994491556135487,0.534203087627745,0.2905559179531778,0.27994491556135487,0.534203087627745,0.2905559179531778,0.27994491556135487,0.534203087627745,0.2905559179531778,0.27994491556135487,0.72837,default,eng-Latn
NFCorpus,./medical-bge-base-v0-mix2,0.48762,0.42887,0.4013,0.37162,0.34674,0.33905,0.43045,0.07004,0.10871,0.12326,0.14407,0.16047,0.18226,0.1975,0.07004,0.11593,0.13737,0.17698,0.21831,0.32887,0.66286,0.51084,0.39835,0.34241,0.2743,0.20201,0.08495,0.02156,0.5108359133126935,0.5675954592363263,0.5790505675954594,0.5866516782151456,0.5897525385683041,0.5917691195899746,0.5922884543458405,0.37996073521999624,0.26606816514264137,0.3535741447658517,0.4052183817063268,0.2745145405238366,0.2384509943740433,0.401740020353059,0.29497812356723635,0.21850492150019463,0.37157909183993626,0.32530595777917537,0.1974517901059213,0.361572325406154,0.3200489872008716,0.2095226942611522,0.3803955756266796,0.3323208196551372,0.2323476663361192,0.4233293725705278,0.3842552548686328,0.23205429864783325,0.07160393393892565,-0.11424766013619468,0.4872245372400379,0.13078103765022447,-0.04468790612192386,0.43004677934785,0.16027997888268503,-0.013733874384016373,0.39396709701723637,0.18953547031759574,0.05167492733467256,0.33162272327587383,0.21860079044589137,0.09918343923132451,0.29911246785220386,0.2526141262119504,0.16695896334235177,0.2755517990007421,0.26180122828551433,0.20249426261481035,0.25852069185444504,0.07160393393892565,-0.11424766013619468,0.4872245372400379,0.13386006764327849,-0.040737613171646765,0.41553767982001244,0.1565841638178255,-0.005149184973270978,0.36518970984515503,0.18230781278667163,0.08227058537679362,0.28793166943378073,0.21593018811215353,0.14854732695698514,0.23706685058696092,0.28713742228328004,0.2802375649244363,0.19352006480667183,0.20663774835195742,0.3168980825528988,0.08457821454652814,0.40552617541807784,0.27781400170954323,0.3415383260333435,0.42599515070647226,0.3210753892271625,0.10596999479687187,0.4053693475848584,0.3655136665645201,0.03286927827335877,0.3570771208729646,0.4313034522402053,-0.07297881434771303,0.32062415182561255,0.43662906727391537,-0.10642541649618174,0.22359506553246755,0.45947331991023505,-0.16015013133260583,0.08335209724641231,0.34452729006620547,-0.19981823170834295,0.40552617541807784,0.27781400170954323,0.3415383260333435,0.4604531890051436,0.31914564555933594,0.3355301381061572,0.457390889536855,0.33117528974993304,0.3297087037116225,0.4630349994298577,0.33268567978244346,0.3261475343045511,0.4627451924505565,0.3329884874514041,0.3259819850267287,0.46303016120667884,0.33316075174223064,0.3263390326737167,0.4625127814833622,0.3327910629989163,0.3261876096005261,0.37162,default,eng-Latn
ArguAna,./medical-bge-base-v0-mix2,0.40398,0.55588,0.59796,0.63901,0.65458,0.66168,0.66228,0.40398,0.51778,0.54107,0.55836,0.56269,0.56376,0.56379,0.40398,0.66643,0.76885,0.89403,0.95519,0.99218,0.99644,0.40398,0.22214,0.15377,0.0894,0.04776,0.00992,0.001,0.40825035561877665,0.5186107159791378,0.543432906590803,0.5603671340513457,0.5647666198413726,0.5658374398268008,0.565868440239286,-0.09527275427727576,-0.13092737301644425,0.20504905454120437,-0.05486058663670697,-0.13423686087822817,0.1866087633296459,-0.049770563297017345,-0.12098008566282188,0.18252658538565827,-0.043647479040844935,-0.10991530480657048,0.19089359995814603,-0.04719621252598451,-0.11003834479074283,0.19360617636212263,-0.05726509974147602,-0.11705774074308456,0.1915020372984909,-0.057937916289969714,-0.11786222659403607,0.19114534858999271,-0.09527275427727576,-0.13092737301644425,0.20504905454120437,-0.06710427900006806,-0.13230882476900996,0.18927994861186487,-0.06538795362214271,-0.12557663072711195,0.1870410434561805,-0.06386107200520962,-0.12192154437467036,0.19061257565385825,-0.06498374172451873,-0.12237679842259896,0.1910888726309267,-0.0660223430145092,-0.12307085933363221,0.1910423971313327,-0.06603901684545332,-0.12310656981085236,0.1910358445447434,-0.09527275427727576,-0.13092737301644425,0.20504905454120437,-0.012364237504110514,-0.14132542985786048,0.17858701731988963,0.020177610294674315,-0.09869412320431593,0.16415179131661917,0.13302544623148227,0.005563716735397214,0.20165436289538008,0.2992300466246211,0.17152242351498853,0.27952577873892503,0.2669349299490797,0.3231146494946516,0.25253649534638534,0.310778518869523,0.48240230405957557,0.13955746514247624,-0.09527275427727576,-0.13092737301644425,0.20504905454120437,-0.012364237504110986,-0.1413254298578612,0.17858701731988882,0.020177610294674637,-0.09869412320431582,0.16415179131661878,0.1330254462314808,0.005563716735396598,0.20165436289538205,0.299230046624619,0.17152242351498795,0.27952577873892137,0.26693492994908746,0.32311464949467217,0.2525364953464042,0.31077851886953717,0.4824023040596186,0.13955746514246906,-0.09466299730400425,-0.12842487841511813,0.1935454377938279,-0.07803558185000593,-0.13288489640818846,0.16878647044699252,-0.07075316469323753,-0.12494779313121912,0.17264547727200727,-0.06959124658644994,-0.12105502192610496,0.17523084845330245,-0.0704398023870576,-0.12168878190206046,0.17587369227519717,-0.07149888205113904,-0.12238069893899671,0.17577162384336611,-0.07151614384330825,-0.1224163554184121,0.17576345301598215,0.63901,default,eng-Latn
